product_id,city_queries,product_title,product_url,itinerary_index,itinerary_title,slot_index,slot_title,slot_description,slot_duration
3153607,후쿠오카,"[💓히타오픈💓] ""히타+유후인+유후다케+벳푸"" 후쿠오카 버스투어 일일투어 (라쿠투어)",https://experiences.myrealtrip.com/products/3153607,1,코스1,12,⭐️TIP!⭐️ 히타 볼거리 & 가볼만한 곳,"* 술 양조장) 고구마소주, 쌀소주, 보리소주 등 한국에서 잘 접하지 못하는 술을 직접 만드는 양조장이 있습니다.
* 아카시 양갱) 100년의 역사를 지닌, 양갱 한개를 만들기 위해 3일동안 공을 들이는 곳입니다. 선물용 구매 추천!",
3153607,후쿠오카,"[💓히타오픈💓] ""히타+유후인+유후다케+벳푸"" 후쿠오카 버스투어 일일투어 (라쿠투어)",https://experiences.myrealtrip.com/products/3153607,1,코스1,13,하카타역(博多駅) 치쿠시구치(筑紫口) 출구 오리엔탈호텔 1층 로손 편의점 앞 하차,"⭐️미팅 장소와 동일한 곳에서 하차합니다.
도착시간은 PM 6:00- 6:30 정도입니다. 현지 도로상황에 따라 변경될 수 있는 점 양해 부탁드립니다.

즐거운 투어 되셨길 바라며, 라쿠투어와의 소중한 추억 간직해 주세요 💓 감사합니다.",
3517328,후쿠오카,"[후쿠오카 버스투어] 100프로 확정 다자이후,유후인,벳부 차량내 무료 Wi-Fi 가능",https://experiences.myrealtrip.com/products/3517328,1,코스1,1,다자이후,"학문의 신 스가와라노미치자네를 모시고 있는 다자이후 텐만구는 자녀의 학업 성취를 기원하는 부모님들의 발길이 끊이지 않는 곳입니다. 넓은 경내에는 매화나무, 녹나무등 아름다운 꽃이 계절마다 색다른 분위기를 연출하고 있습니다. 여기에는 스가와라의 유체를 싣고 고향(교토)향하던 우마차가 갑자기 멈춰서 움직이지 않았다는 전설이 있습니다. 소의 동상과 연못에 아름답습니다.",70분 소요
3517328,후쿠오카,"[후쿠오카 버스투어] 100프로 확정 다자이후,유후인,벳부 차량내 무료 Wi-Fi 가능",https://experiences.myrealtrip.com/products/3517328,1,코스1,2,유후인,유후인에 오면 동화속으로 들어가는 느낌이 듭니다. 특히 긴린코 호수가 그렇습니다. 기온차가  심한 아침이면 물안개가 피어올라 동화속의 분위기를 만드는데 이 때문인지 일본 젊은이들 사이에 프러포즈 하기 좋은 곳으로 손꼽히곤 합니다. 긴린코 호수 작품과 신의 자연을 비교할 수 있는 좋은 기회로 젊은 여성이 혼자서도 안심하고 방문할 수 있는 관광지입니다.,160분 소요
3517328,후쿠오카,"[후쿠오카 버스투어] 100프로 확정 다자이후,유후인,벳부 차량내 무료 Wi-Fi 가능",https://experiences.myrealtrip.com/products/3517328,1,코스1,3,유후다케,유후인의 전경을 조망할 수 있는 전망대가 있으며 아름다운 풍경을 자랑합니다.,20분 소요
3517328,후쿠오카,"[후쿠오카 버스투어] 100프로 확정 다자이후,유후인,벳부 차량내 무료 Wi-Fi 가능",https://experiences.myrealtrip.com/products/3517328,1,코스1,4,벳부 가마도지옥,"지옥순례란 벳부의 대표적인 온천 8개를 돌아보는 것을 말합니다. 이 곳에선 비교적 여러 형태의 ‘지옥’을 볼 수 있습니다. ‘가마도’란 이 지역 수호신 카마도 하치만쿠의 제사 때 이 온천에서 나오는 90도의 증기를 이용해 밥을 한 것에서 유래되었습니다. 이곳에는 바위틈으로 100도의 뜨거운 수중기를 내 뿜는 부뚜막 지옥, 스님 머리를 닮았다고 하는 스님지옥을 볼 수 있습니다.",40분 소요
3411996,후쿠오카,[💝명물간식 유후인 승차/하차] 후쿠오카 유후인 벳부 히타 일일 당일 소소버스투어,https://experiences.myrealtrip.com/products/3411996,1,A코스,1,집합장소: 하카타역 치쿠시구치 오리엔탈 호텔 1층 로손 편의점 전방 50m 앞 미팅  ,"7:40~7:55
하카타역 치쿠시구치 오리엔탈 호텔 1층 로손 편의점 전방 50m 앞 미팅

하카타역 筑紫口(치쿠시구치)로 나오시면 왼쪽 편에 오리엔탈 호텔이 있습니다. 
호텔 1층 로손 편의점 전방 50m 앞에서 집합입니다. 

핑크색 ""소소버스투어""를  찾아주세요~

*가이드는 ""07:40""에 등장합니다.
*07:40~50분 명단 체크, 07:55분 버스내 인원 체크
*8시 00분 정각 버스 출발합니다. ",20분 소요
3411996,후쿠오카,[💝명물간식 유후인 승차/하차] 후쿠오카 유후인 벳부 히타 일일 당일 소소버스투어,https://experiences.myrealtrip.com/products/3411996,1,A코스,2,쿠스 휴게소,"작고 아담한 쿠스 휴게소에서 잠깐 쉬는 시간 가져요!
이곳에서만 판매한다는 한정판 요구르트도 맛보고, 일본의 작고 아담한 휴게소도 느껴보는 서비스 타임!!",10분 소요
3411996,후쿠오카,[💝명물간식 유후인 승차/하차] 후쿠오카 유후인 벳부 히타 일일 당일 소소버스투어,https://experiences.myrealtrip.com/products/3411996,1,A코스,3,유후인 온천 마을,"다양한 먹거리와 아기자기한 상점가가 가득한 유노츠보 거리는 유후인의 자랑거리랍니다. 
유후인에서 3시간 자유시간!! 알차게 먹고 관광하는 시간입니다! 
이 여행의 가장 핵심이 되는 이유, 직접 확인해 보세요~
*유후인 탑승 가능 ",3시간 소요
3411996,후쿠오카,[💝명물간식 유후인 승차/하차] 후쿠오카 유후인 벳부 히타 일일 당일 소소버스투어,https://experiences.myrealtrip.com/products/3411996,1,A코스,4,유후다케,"3월~11월은 국립공원으로 지정된 유후다케를 방문합니다.
이곳에서 인생사진을 찍어보세요!!

12월~2월은 천연기념물로 지정된 유노하나 유황 재배지를 구경해 봐요~.
유황의 냄새가 코를 자극^^. 이 또한 일본에서만 느껴보는 코스랍니다.",20분 소요
3411996,후쿠오카,[💝명물간식 유후인 승차/하차] 후쿠오카 유후인 벳부 히타 일일 당일 소소버스투어,https://experiences.myrealtrip.com/products/3411996,1,A코스,5,벳부 가마도 지옥 온천,"지하 300미터에서 섭씨 100도 가까운 열탕과 온천증기가 분출되는 모습이 ""지옥""을 연상시킨다고 해서 이 곳을 ""지옥 온천""이라고 합니다.
소소버스에서 선물 증정 타임~! 지옥 온천물에 삶은 달걀과 라무네 사이다를 선물로 드려요~",30분 소요
3411996,후쿠오카,[💝명물간식 유후인 승차/하차] 후쿠오카 유후인 벳부 히타 일일 당일 소소버스투어,https://experiences.myrealtrip.com/products/3411996,1,A코스,6,다자이후 텐만구,"학문의 신을 모시고 있는 다자이후 텐만궁입니다. 
소뿔을 만지면 머리가 좋아지고 시험에 합격한다는 설이 있는 신사로, 시험을 앞두고 많이 찾는 후쿠오카 대표 관광지입니다. 
*연말연시와 성년의 날은 텐만궁을 찾는 일본인들이 많아 상당한 교통혼잡이 발생하고 있습니다. 해당 기간에는 텐만궁 방문이 생략될 수 있습니다.",1시간 소요
3411996,후쿠오카,[💝명물간식 유후인 승차/하차] 후쿠오카 유후인 벳부 히타 일일 당일 소소버스투어,https://experiences.myrealtrip.com/products/3411996,1,A코스,7,하카타역 복귀,,
